                                                                         15 Sep 2026 14:40:07
Civil Air Patrol Use Only
Facility-TASA-To-Satellite-tle-66750:  Inview Azimuth, Elevation, & Range


TASA-To-tle-66750 - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  19 Sep 2026 13:22:21.000           56.894             16.864    1334.897632
                  19 Sep 2026 13:22:31.000           53.646             16.397    1356.191920
                  19 Sep 2026 13:22:41.000           50.523             15.866    1381.105403
                  19 Sep 2026 13:22:51.000           47.536             15.280    1409.443756
                  19 Sep 2026 13:23:01.000           44.691             14.651    1441.002082
                  19 Sep 2026 13:23:11.000           41.990             13.987    1475.570534
                  19 Sep 2026 13:23:21.000           39.435             13.297    1512.939150
                  19 Sep 2026 13:23:31.000           37.022             12.588    1552.901795
                  19 Sep 2026 13:23:41.000           34.748             11.868    1595.259204
                  19 Sep 2026 13:23:51.000           32.607             11.141    1639.821410
                  19 Sep 2026 13:24:01.000           30.593             10.412    1686.408267
                  19 Sep 2026 13:24:06.658           29.508             10.000    1713.602097

Min Elevation     19 Sep 2026 13:24:06.658           29.508             10.000    1713.602120
Max Elevation     19 Sep 2026 13:21:33.808           73.393             17.933    1287.872057
Mean Elevation                                                          14.657               
Min Range         19 Sep 2026 13:21:33.432           73.529             17.933    1287.869099
Max Range         19 Sep 2026 13:24:06.658           29.508             10.000    1713.602120
Mean Range                                                                        1449.659119

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  19 Sep 2026 14:52:48.691          222.388             10.000    1706.656791
                  19 Sep 2026 14:52:58.000          224.318             10.628    1665.839623
                  19 Sep 2026 14:53:08.000          226.506             11.297    1623.999639
                  19 Sep 2026 14:53:18.000          228.816             11.954    1584.401122
                  19 Sep 2026 14:53:28.000          231.251             12.595    1547.220394
                  19 Sep 2026 14:53:38.000          233.814             13.214    1512.639605
                  19 Sep 2026 14:53:48.000          236.505             13.804    1480.844400
                  19 Sep 2026 14:53:58.000          239.322             14.357    1452.020871
                  19 Sep 2026 14:54:08.000          242.259             14.866    1426.351855
                  19 Sep 2026 14:54:18.000          245.310             15.321    1404.012625
                  19 Sep 2026 14:54:28.000          248.464             15.716    1385.166077
                  19 Sep 2026 14:54:38.000          251.708             16.041    1369.957575
                  19 Sep 2026 14:54:48.000          255.025             16.292    1358.510342
                  19 Sep 2026 14:54:58.000          258.395             16.461    1350.920206
                  19 Sep 2026 14:55:08.000          261.798             16.546    1347.252195
                  19 Sep 2026 14:55:18.000          265.211             16.543    1347.537669
                  19 Sep 2026 14:55:28.000          268.611             16.454    1351.772952
                  19 Sep 2026 14:55:38.000          271.975             16.281    1359.919484
                  19 Sep 2026 14:55:48.000          275.283             16.027    1371.905460
                  19 Sep 2026 14:55:58.000          278.516             15.698    1387.628871
                  19 Sep 2026 14:56:08.000          281.658             15.302    1406.961263
                  19 Sep 2026 14:56:18.000          284.695             14.845    1429.752841
                  19 Sep 2026 14:56:28.000          287.618             14.337    1455.837293
                  19 Sep 2026 14:56:38.000          290.420             13.785    1485.036883
                  19 Sep 2026 14:56:48.000          293.096             13.197    1517.167175
                  19 Sep 2026 14:56:58.000          295.644             12.581    1552.041262
                  19 Sep 2026 14:57:08.000          298.066             11.943    1589.473330
                  19 Sep 2026 14:57:18.000          300.363             11.290    1629.281595
                  19 Sep 2026 14:57:28.000          302.539             10.626    1671.290513
                  19 Sep 2026 14:57:37.343          304.466             10.000    1712.378127

Min Elevation     19 Sep 2026 14:52:48.691          222.388             10.000    1706.656791
Max Elevation     19 Sep 2026 14:55:12.725          263.411             16.555    1346.893782
Mean Elevation                                                          13.933               
Min Range         19 Sep 2026 14:55:12.278          263.258             16.555    1346.889838
Max Range         19 Sep 2026 14:57:37.343          304.466             10.000    1712.378319
Mean Range                                                                        1482.792601

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  20 Sep 2026 02:29:33.721           12.321             10.000    1719.317248
                  20 Sep 2026 02:29:43.000           12.406             11.000    1654.404194
                  20 Sep 2026 02:29:53.000           12.505             12.142    1584.697608
                  20 Sep 2026 02:30:03.000           12.611             13.359    1515.298757
                  20 Sep 2026 02:30:13.000           12.726             14.663    1446.261549
                  20 Sep 2026 02:30:23.000           12.851             16.065    1377.649955
                  20 Sep 2026 02:30:33.000           12.987             17.579    1309.540458
                  20 Sep 2026 02:30:43.000           13.139             19.224    1242.025216
                  20 Sep 2026 02:30:53.000           13.308             21.021    1175.216177
                  20 Sep 2026 02:31:03.000           13.499             22.994    1109.250419
                  20 Sep 2026 02:31:13.000           13.716             25.174    1044.297168
                  20 Sep 2026 02:31:23.000           13.968             27.598     980.566970
                  20 Sep 2026 02:31:33.000           14.264             30.310     918.323703
                  20 Sep 2026 02:31:43.000           14.618             33.364     857.900123
                  20 Sep 2026 02:31:53.000           15.052             36.823     799.717654
                  20 Sep 2026 02:32:03.000           15.598             40.759     744.310631
                  20 Sep 2026 02:32:13.000           16.308             45.254     692.353943
                  20 Sep 2026 02:32:23.000           17.274             50.389     644.690113
                  20 Sep 2026 02:32:33.000           18.673             56.233     602.346273
                  20 Sep 2026 02:32:43.000           20.883             62.816     566.522812
                  20 Sep 2026 02:32:53.000           24.901             70.078     538.528480
                  20 Sep 2026 02:33:03.000           34.343             77.748     519.634240
                  20 Sep 2026 02:33:13.000           71.611             84.424     510.853891
                  20 Sep 2026 02:33:23.000          151.857             82.409     512.709086
                  20 Sep 2026 02:33:33.000          172.936             74.975     525.087442
                  20 Sep 2026 02:33:43.000          179.596             67.386     547.274435
                  20 Sep 2026 02:33:53.000          182.767             60.342     578.139815
                  20 Sep 2026 02:34:03.000          184.616             54.013     616.378375
                  20 Sep 2026 02:34:13.000          185.828             48.420     660.706816
                  20 Sep 2026 02:34:23.000          186.684             43.516     709.980854
                  20 Sep 2026 02:34:33.000          187.324             39.224     763.237966
                  20 Sep 2026 02:34:43.000          187.820             35.461     819.696392
                  20 Sep 2026 02:34:53.000          188.217             32.150     878.733125
                  20 Sep 2026 02:35:03.000          188.543             29.221     939.855910
                  20 Sep 2026 02:35:13.000          188.815             26.613    1002.676526
                  20 Sep 2026 02:35:23.000          189.047             24.278    1066.888059
                  20 Sep 2026 02:35:33.000          189.247             22.173    1132.246642
                  20 Sep 2026 02:35:43.000          189.422             20.264    1198.557218
                  20 Sep 2026 02:35:53.000          189.575             18.523    1265.662590
                  20 Sep 2026 02:36:03.000          189.712             16.925    1333.435059
                  20 Sep 2026 02:36:13.000          189.835             15.451    1401.770051
                  20 Sep 2026 02:36:23.000          189.946             14.084    1470.581225
                  20 Sep 2026 02:36:33.000          190.047             12.812    1539.796730
                  20 Sep 2026 02:36:43.000          190.139             11.621    1609.356308
                  20 Sep 2026 02:36:53.000          190.224             10.503    1679.209041
                  20 Sep 2026 02:36:57.695          190.261             10.000    1712.092905

Min Elevation     20 Sep 2026 02:29:33.721           12.321             10.000    1719.317248
Max Elevation     20 Sep 2026 02:33:16.203          101.358             85.155     510.282513
Mean Elevation                                                          34.117               
Min Range         20 Sep 2026 02:33:16.267          102.015             85.155     510.282306
Max Range         20 Sep 2026 02:29:33.721           12.321             10.000    1719.317248
Mean Range                                                                        1032.995221

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  20 Sep 2026 14:33:35.912          198.784             10.000    1705.561755
                  20 Sep 2026 14:33:45.000          199.965             10.861    1649.918184
                  20 Sep 2026 14:33:55.000          201.367             11.845    1589.626212
                  20 Sep 2026 14:34:05.000          202.889             12.870    1530.437865
                  20 Sep 2026 14:34:15.000          204.545             13.935    1472.493498
                  20 Sep 2026 14:34:25.000          206.351             15.043    1415.952917
                  20 Sep 2026 14:34:35.000          208.326             16.194    1360.997952
                  20 Sep 2026 14:34:45.000          210.487             17.386    1307.835117
                  20 Sep 2026 14:34:55.000          212.859             18.615    1256.698220
                  20 Sep 2026 14:35:05.000          215.464             19.878    1207.850647
                  20 Sep 2026 14:35:15.000          218.327             21.164    1161.586936
                  20 Sep 2026 14:35:25.000          221.472             22.460    1118.233134
                  20 Sep 2026 14:35:35.000          224.924             23.749    1078.145196
                  20 Sep 2026 14:35:45.000          228.702             25.007    1041.704605
                  20 Sep 2026 14:35:55.000          232.819             26.202    1009.310165
                  20 Sep 2026 14:36:05.000          237.274             27.300     981.366267
                  20 Sep 2026 14:36:15.000          242.054             28.260     958.264742
                  20 Sep 2026 14:36:25.000          247.124             29.039     940.364476
                  20 Sep 2026 14:36:35.000          252.428             29.600     927.967734
                  20 Sep 2026 14:36:45.000          257.888             29.912     921.297194
                  20 Sep 2026 14:36:55.000          263.413             29.956     920.477090
                  20 Sep 2026 14:37:05.000          268.902             29.730     925.522028
                  20 Sep 2026 14:37:15.000          274.260             29.249     936.335454
                  20 Sep 2026 14:37:25.000          279.406             28.538     952.718568
                  20 Sep 2026 14:37:35.000          284.276             27.636     974.387406
                  20 Sep 2026 14:37:45.000          288.830             26.583    1000.995102
                  20 Sep 2026 14:37:55.000          293.047             25.420    1032.155712
                  20 Sep 2026 14:38:05.000          296.926             24.185    1067.465600
                  20 Sep 2026 14:38:15.000          300.474             22.910    1106.522568
                  20 Sep 2026 14:38:25.000          303.710             21.621    1148.938963
                  20 Sep 2026 14:38:35.000          306.657             20.337    1194.350988
                  20 Sep 2026 14:38:45.000          309.340             19.072    1242.423947
                  20 Sep 2026 14:38:55.000          311.783             17.838    1292.854508
                  20 Sep 2026 14:39:05.000          314.010             16.640    1345.370794
                  20 Sep 2026 14:39:15.000          316.043             15.482    1399.731059
                  20 Sep 2026 14:39:25.000          317.904             14.366    1455.721544
                  20 Sep 2026 14:39:35.000          319.610             13.292    1513.153922
                  20 Sep 2026 14:39:45.000          321.179             12.260    1571.862630
                  20 Sep 2026 14:39:55.000          322.624             11.268    1631.702254
                  20 Sep 2026 14:40:05.000          323.959             10.315    1692.545075
                  20 Sep 2026 14:40:08.388          324.389             10.000    1713.368165

Min Elevation     20 Sep 2026 14:33:35.912          198.784             10.000    1705.561755
Max Elevation     20 Sep 2026 14:36:51.626          261.548             29.971     920.096583
Mean Elevation                                                          20.391               
Min Range         20 Sep 2026 14:36:51.398          261.422             29.971     920.095014
Max Range         20 Sep 2026 14:40:08.388          324.389             10.000    1713.368448
Mean Range                                                                        1237.907712

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  21 Sep 2026 02:11:26.332           27.103             10.000    1719.179848
                  21 Sep 2026 02:11:36.000           27.957             10.983    1655.344990
                  21 Sep 2026 02:11:46.000           28.916             12.052    1589.890641
                  21 Sep 2026 02:11:56.000           29.963             13.179    1525.099147
                  21 Sep 2026 02:12:06.000           31.112             14.372    1461.067937
                  21 Sep 2026 02:12:16.000           32.376             15.635    1397.910675
                  21 Sep 2026 02:12:26.000           33.774             16.976    1335.760444
                  21 Sep 2026 02:12:36.000           35.327             18.402    1274.773563
                  21 Sep 2026 02:12:46.000           37.062             19.920    1215.134113
                  21 Sep 2026 02:12:56.000           39.008             21.536    1157.059242
                  21 Sep 2026 02:13:06.000           41.204             23.255    1100.805218
                  21 Sep 2026 02:13:16.000           43.695             25.080    1046.674064
                  21 Sep 2026 02:13:26.000           46.533             27.009     995.020474
                  21 Sep 2026 02:13:36.000           49.783             29.033     946.258122
                  21 Sep 2026 02:13:46.000           53.517             31.130     900.864134
                  21 Sep 2026 02:13:56.000           57.814             33.265     859.379517
                  21 Sep 2026 02:14:06.000           62.754             35.382     822.402488
                  21 Sep 2026 02:14:16.000           68.406             37.397     790.572132
                  21 Sep 2026 02:14:26.000           74.803             39.204     764.536611
                  21 Sep 2026 02:14:36.000           81.916             40.674     744.908282
                  21 Sep 2026 02:14:46.000           89.624             41.680     732.206240
                  21 Sep 2026 02:14:56.000           97.703             42.119     726.796463
                  21 Sep 2026 02:15:06.000          105.853             41.941     728.843145
                  21 Sep 2026 02:15:16.000          113.757             41.166     738.285072
                  21 Sep 2026 02:15:26.000          121.152             39.877     754.844673
                  21 Sep 2026 02:15:36.000          127.872             38.193     778.066627
                  21 Sep 2026 02:15:46.000          133.850             36.247     807.374647
                  21 Sep 2026 02:15:56.000          139.094             34.155     842.130632
                  21 Sep 2026 02:16:06.000          143.662             32.012     881.687453
                  21 Sep 2026 02:16:16.000          147.631             29.885     925.425849
                  21 Sep 2026 02:16:26.000          151.080             27.819     972.777579
                  21 Sep 2026 02:16:36.000          154.087             25.840    1023.236311
                  21 Sep 2026 02:16:46.000          156.718             23.964    1076.359942
                  21 Sep 2026 02:16:56.000          159.032             22.193    1131.767694
                  21 Sep 2026 02:17:06.000          161.077             20.527    1189.134431
                  21 Sep 2026 02:17:16.000          162.893             18.963    1248.183913
                  21 Sep 2026 02:17:26.000          164.515             17.494    1308.681975
                  21 Sep 2026 02:17:36.000          165.970             16.113    1370.430496
                  21 Sep 2026 02:17:46.000          167.282             14.813    1433.260457
                  21 Sep 2026 02:17:56.000          168.470             13.588    1497.029014
                  21 Sep 2026 02:18:06.000          169.550             12.430    1561.614070
                  21 Sep 2026 02:18:16.000          170.536             11.334    1626.911137
                  21 Sep 2026 02:18:26.000          171.440             10.293    1692.830456
                  21 Sep 2026 02:18:28.907          171.688             10.000    1712.099439

Min Elevation     21 Sep 2026 02:18:28.907          171.688             10.000    1712.099484
Max Elevation     21 Sep 2026 02:14:58.138           99.451             42.133     726.605982
Mean Elevation                                                          24.935               
Min Range         21 Sep 2026 02:14:58.255           99.546             42.133     726.605428
Max Range         21 Sep 2026 02:11:26.332           27.103             10.000    1719.179848
Mean Range                                                                        1137.786804

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  21 Sep 2026 14:14:54.831          179.329             10.000    1705.227213
                  21 Sep 2026 14:15:04.000          179.788             10.980    1642.116594
                  21 Sep 2026 14:15:14.000          180.334             12.110    1573.641639
                  21 Sep 2026 14:15:24.000          180.934             13.311    1505.598037
                  21 Sep 2026 14:15:34.000          181.596             14.593    1438.055931
                  21 Sep 2026 14:15:44.000          182.331             15.967    1371.098283
                  21 Sep 2026 14:15:54.000          183.152             17.445    1304.823844
                  21 Sep 2026 14:16:04.000          184.074             19.040    1239.350906
                  21 Sep 2026 14:16:14.000          185.117             20.771    1174.822052
                  21 Sep 2026 14:16:24.000          186.307             22.654    1111.410181
                  21 Sep 2026 14:16:34.000          187.677             24.713    1049.326101
                  21 Sep 2026 14:16:44.000          189.269             26.970     988.828038
                  21 Sep 2026 14:16:54.000          191.141             29.450     930.233347
                  21 Sep 2026 14:17:04.000          193.368             32.178     873.932540
                  21 Sep 2026 14:17:14.000          196.056             35.175     820.405242
                  21 Sep 2026 14:17:24.000          199.349             38.451     770.236703
                  21 Sep 2026 14:17:34.000          203.451             41.991     724.131636
                  21 Sep 2026 14:17:44.000          208.641             45.740     682.919187
                  21 Sep 2026 14:17:54.000          215.293             49.565     647.538887
                  21 Sep 2026 14:18:04.000          223.856             53.222     618.996072
                  21 Sep 2026 14:18:14.000          234.716             56.322     598.272884
                  21 Sep 2026 14:18:24.000          247.838             58.360     586.201095
                  21 Sep 2026 14:18:34.000          262.308             58.890     583.318769
                  21 Sep 2026 14:18:44.000          276.450             57.776     589.760229
                  21 Sep 2026 14:18:54.000          288.792             55.296     605.226185
                  21 Sep 2026 14:19:04.000          298.779             51.947     629.048686
                  21 Sep 2026 14:19:14.000          306.587             48.201     660.320500
                  21 Sep 2026 14:19:24.000          312.653             44.394     698.036461
                  21 Sep 2026 14:19:34.000          317.406             40.721     741.208529
                  21 Sep 2026 14:19:44.000          321.186             37.284     788.935840
                  21 Sep 2026 14:19:54.000          324.240             34.119     840.436537
                  21 Sep 2026 14:20:04.000          326.749             31.231     895.052954
                  21 Sep 2026 14:20:14.000          328.840             28.603     952.242241
                  21 Sep 2026 14:20:24.000          330.607             26.213    1011.560944
                  21 Sep 2026 14:20:34.000          332.118             24.037    1072.648445
                  21 Sep 2026 14:20:44.000          333.424             22.050    1135.211633
                  21 Sep 2026 14:20:54.000          334.564             20.229    1199.012081
                  21 Sep 2026 14:21:04.000          335.568             18.554    1263.853932
                  21 Sep 2026 14:21:14.000          336.459             17.006    1329.577066
                  21 Sep 2026 14:21:24.000          337.256             15.571    1396.048883
                  21 Sep 2026 14:21:34.000          337.972             14.235    1463.159117
                  21 Sep 2026 14:21:44.000          338.621             12.986    1530.815497
                  21 Sep 2026 14:21:54.000          339.211             11.814    1598.940323
                  21 Sep 2026 14:22:04.000          339.750             10.710    1667.467740
                  21 Sep 2026 14:22:10.750          340.089             10.000    1713.922924

Min Elevation     21 Sep 2026 14:22:10.750          340.089             10.000    1713.922977
Max Elevation     21 Sep 2026 14:18:32.173          259.635             58.918     583.147303
Mean Elevation                                                          29.797               
Min Range         21 Sep 2026 14:18:32.083          259.503             58.918     583.146941
Max Range         21 Sep 2026 14:22:10.750          340.089             10.000    1713.922977
Mean Range                                                                        1060.510487

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 01:53:39.591           44.144             10.000    1718.806778
                  22 Sep 2026 01:53:49.000           45.703             10.786    1667.438140
                  22 Sep 2026 01:53:59.000           47.476             11.640    1614.210030
                  22 Sep 2026 01:54:09.000           49.378             12.511    1562.539485
                  22 Sep 2026 01:54:19.000           51.419             13.397    1512.593806
                  22 Sep 2026 01:54:29.000           53.613             14.294    1464.556945
                  22 Sep 2026 01:54:39.000           55.968             15.198    1418.630058
                  22 Sep 2026 01:54:49.000           58.497             16.103    1375.031586
                  22 Sep 2026 01:54:59.000           61.210             17.001    1333.996549
                  22 Sep 2026 01:55:09.000           64.114             17.881    1295.774896
                  22 Sep 2026 01:55:19.000           67.217             18.731    1260.628594
                  22 Sep 2026 01:55:29.000           70.520             19.538    1228.827203
                  22 Sep 2026 01:55:39.000           74.020             20.285    1200.641766
                  22 Sep 2026 01:55:49.000           77.710             20.956    1176.336894
                  22 Sep 2026 01:55:59.000           81.572             21.532    1156.161828
                  22 Sep 2026 01:56:09.000           85.585             21.996    1140.339393
                  22 Sep 2026 01:56:19.000           89.717             22.333    1129.055766
                  22 Sep 2026 01:56:29.000           93.931             22.532    1122.450420
                  22 Sep 2026 01:56:39.000           98.184             22.585    1120.608073
                  22 Sep 2026 01:56:49.000          102.431             22.490    1123.553538
                  22 Sep 2026 01:56:59.000          106.629             22.250    1131.250259
                  22 Sep 2026 01:57:09.000          110.735             21.874    1143.602350
                  22 Sep 2026 01:57:19.000          114.714             21.374    1160.460795
                  22 Sep 2026 01:57:29.000          118.536             20.767    1181.631740
                  22 Sep 2026 01:57:39.000          122.180             20.070    1206.886723
                  22 Sep 2026 01:57:49.000          125.632             19.300    1235.973371
                  22 Sep 2026 01:57:59.000          128.885             18.475    1268.625623
                  22 Sep 2026 01:58:09.000          131.937             17.610    1304.572787
                  22 Sep 2026 01:58:19.000          134.792             16.719    1343.547237
                  22 Sep 2026 01:58:29.000          137.456             15.813    1385.289272
                  22 Sep 2026 01:58:39.000          139.938             14.902    1429.552517
                  22 Sep 2026 01:58:49.000          142.248             13.994    1476.105699
                  22 Sep 2026 01:58:59.000          144.398             13.094    1524.734297
                  22 Sep 2026 01:59:09.000          146.398             12.206    1575.241052
                  22 Sep 2026 01:59:19.000          148.261             11.335    1627.445800
                  22 Sep 2026 01:59:29.000          149.996             10.482    1681.184820
                  22 Sep 2026 01:59:34.741          150.939             10.000    1712.672886

Min Elevation     22 Sep 2026 01:53:39.591           44.144             10.000    1718.806778
Max Elevation     22 Sep 2026 01:56:37.562           97.571             22.587    1120.578190
Mean Elevation                                                          17.082               
Min Range         22 Sep 2026 01:56:37.847           97.693             22.586    1120.576236
Max Range         22 Sep 2026 01:53:39.591           44.144             10.000    1718.806778
Mean Range                                                                        1351.647540

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 03:28:20.028          317.714             10.000    1718.880380
                  22 Sep 2026 03:28:30.000          315.414             10.509    1685.323074
                  22 Sep 2026 03:28:40.000          313.008             10.993    1654.245469
                  22 Sep 2026 03:28:50.000          310.505             11.447    1625.898132
                  22 Sep 2026 03:29:00.000          307.909             11.865    1600.429130
                  22 Sep 2026 03:29:10.000          305.226             12.242    1577.980429
                  22 Sep 2026 03:29:20.000          302.462             12.572    1558.684704
                  22 Sep 2026 03:29:30.000          299.628             12.851    1542.662018
                  22 Sep 2026 03:29:40.000          296.735             13.073    1530.016507
                  22 Sep 2026 03:29:50.000          293.795             13.236    1520.833273
                  22 Sep 2026 03:30:00.000          290.822             13.336    1515.175623
                  22 Sep 2026 03:30:10.000          287.833             13.372    1513.083147
                  22 Sep 2026 03:30:20.000          284.843             13.342    1514.570039
                  22 Sep 2026 03:30:30.000          281.866             13.248    1519.624813
                  22 Sep 2026 03:30:40.000          278.920             13.090    1528.210636
                  22 Sep 2026 03:30:50.000          276.018             12.873    1540.266595
                  22 Sep 2026 03:31:00.000          273.173             12.599    1555.709707
                  22 Sep 2026 03:31:10.000          270.397             12.272    1574.437599
                  22 Sep 2026 03:31:20.000          267.699             11.899    1596.331547
                  22 Sep 2026 03:31:30.000          265.088             11.484    1621.259908
                  22 Sep 2026 03:31:40.000          262.568             11.033    1649.081016
                  22 Sep 2026 03:31:50.000          260.144             10.550    1679.647022
                  22 Sep 2026 03:32:00.000          257.819             10.041    1712.806464
                  22 Sep 2026 03:32:00.789          257.639             10.000    1715.528226

Min Elevation     22 Sep 2026 03:28:20.028          317.714             10.000    1718.880380
Max Elevation     22 Sep 2026 03:30:10.445          287.700             13.372    1513.073199
Mean Elevation                                                          11.997               
Min Range         22 Sep 2026 03:30:10.846          287.580             13.372    1513.070324
Max Range         22 Sep 2026 03:28:20.028          317.714             10.000    1718.880380
Mean Range                                                                        1593.778561

Global Statistics
-----------------
Min Elevation     16 Sep 2026 02:16:06.746          169.186             10.000    1711.826539
Max Elevation     20 Sep 2026 02:33:16.203          101.358             85.155     510.282513
Mean Elevation                                                          22.506               
Min Range         20 Sep 2026 02:33:16.267          102.015             85.155     510.282306
Max Range         20 Sep 2026 02:29:33.721           12.321             10.000    1719.317248
Mean Range                                                                        1237.291359
