                                                                         17 Sep 2026 10:14:40
Civil Air Patrol Use Only
Facility-NTUT-To-Satellite-tle-66765:  Inview Azimuth, Elevation, & Range


NTUT-To-tle-66765 - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  21 Sep 2026 14:22:11.000          196.918             29.436     905.195365
                  21 Sep 2026 14:22:21.000          199.740             32.093     851.411925
                  21 Sep 2026 14:22:31.000          203.129             34.969     800.844439
                  21 Sep 2026 14:22:41.000          207.243             38.045     754.146418
                  21 Sep 2026 14:22:51.000          212.285             41.268     712.085253
                  21 Sep 2026 14:23:01.000          218.505             44.531     675.532416
                  21 Sep 2026 14:23:11.000          226.165             47.643     645.429068
                  21 Sep 2026 14:23:21.000          235.452             50.325     622.714167
                  21 Sep 2026 14:23:31.000          246.308             52.228     608.218190
                  21 Sep 2026 14:23:41.000          258.231             53.029     602.535582
                  21 Sep 2026 14:23:51.000          270.294             52.570     605.914270
                  21 Sep 2026 14:24:01.000          281.506             50.944     618.204322
                  21 Sep 2026 14:24:11.000          291.237             48.445     638.889314
                  21 Sep 2026 14:24:21.000          299.322             45.427     667.185725
                  21 Sep 2026 14:24:31.000          305.905             42.193     702.169542
                  21 Sep 2026 14:24:41.000          311.241             38.956     742.891835
                  21 Sep 2026 14:24:51.000          315.585             35.841     788.458462
                  21 Sep 2026 14:25:01.000          319.154             32.917     838.073620
                  21 Sep 2026 14:25:11.000          322.120             30.208     891.054840
                  21 Sep 2026 14:25:21.000          324.612             27.716     946.830433
                  21 Sep 2026 14:25:31.000          326.730             25.432    1004.928122
                  21 Sep 2026 14:25:41.000          328.548             23.338    1064.960579
                  21 Sep 2026 14:25:51.000          330.125             21.416    1126.611311
                  21 Sep 2026 14:26:01.000          331.503             19.648    1189.620418
                  21 Sep 2026 14:26:11.000          332.719             18.017    1253.775474
                  21 Sep 2026 14:26:21.000          333.798             16.506    1318.901227
                  21 Sep 2026 14:26:31.000          334.764             15.103    1384.852586
                  21 Sep 2026 14:26:41.000          335.632             13.794    1451.508766
                  21 Sep 2026 14:26:51.000          336.418             12.568    1518.768637
                  21 Sep 2026 14:27:01.000          337.132             11.417    1586.547011
                  21 Sep 2026 14:27:11.000          337.785             10.332    1654.771709
                  21 Sep 2026 14:27:14.176          337.981             10.000    1676.525758

Min Elevation     21 Sep 2026 14:20:11.685          181.939             10.000    1668.600372
Max Elevation     21 Sep 2026 14:23:42.385          259.917             53.041     602.462106
Mean Elevation                                                          28.076               
Min Range         21 Sep 2026 14:23:42.277          259.786             53.041     602.461564
Max Range         21 Sep 2026 14:27:14.176          337.981             10.000    1676.525828
Mean Range                                                                        1057.974900

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 01:56:27.351           45.598             10.000    1677.649059
                  22 Sep 2026 01:56:37.000           47.294             10.799    1625.943621
                  22 Sep 2026 01:56:47.000           49.176             11.643    1573.868006
                  22 Sep 2026 01:56:57.000           51.196             12.502    1523.491345
                  22 Sep 2026 01:57:07.000           53.364             13.372    1474.995303
                  22 Sep 2026 01:57:17.000           55.691             14.249    1428.578784
                  22 Sep 2026 01:57:27.000           58.188             15.127    1384.458073
                  22 Sep 2026 01:57:37.000           60.865             15.998    1342.866311
                  22 Sep 2026 01:57:47.000           63.730             16.854    1304.052016
                  22 Sep 2026 01:57:57.000           66.790             17.682    1268.276378
                  22 Sep 2026 01:58:07.000           70.047             18.471    1235.809115
                  22 Sep 2026 01:58:17.000           73.499             19.203    1206.922599
                  22 Sep 2026 01:58:27.000           77.138             19.864    1181.884215
                  22 Sep 2026 01:58:37.000           80.951             20.436    1160.947586
                  22 Sep 2026 01:58:47.000           84.914             20.903    1144.341617
                  22 Sep 2026 01:58:57.000           89.000             21.250    1132.260166
                  22 Sep 2026 01:59:07.000           93.172             21.464    1124.851746
                  22 Sep 2026 01:59:17.000           97.389             21.538    1122.211025
                  22 Sep 2026 01:59:27.000          101.609             21.469    1124.373104
                  22 Sep 2026 01:59:37.000          105.787             21.260    1131.311391
                  22 Sep 2026 01:59:47.000          109.881             20.918    1142.939072
                  22 Sep 2026 01:59:57.000          113.857             20.454    1159.114747
                  22 Sep 2026 02:00:07.000          117.683             19.884    1179.650442
                  22 Sep 2026 02:00:17.000          121.338             19.223    1204.321680
                  22 Sep 2026 02:00:27.000          124.806             18.490    1232.878238
                  22 Sep 2026 02:00:37.000          128.078             17.699    1265.054550
                  22 Sep 2026 02:00:47.000          131.154             16.867    1300.579047
                  22 Sep 2026 02:00:57.000          134.033             16.008    1339.182154
                  22 Sep 2026 02:01:07.000          136.723             15.131    1380.601476
                  22 Sep 2026 02:01:17.000          139.232             14.248    1424.587446
                  22 Sep 2026 02:01:27.000          141.569             13.366    1470.905351
                  22 Sep 2026 02:01:37.000          143.745             12.490    1519.337154
                  22 Sep 2026 02:01:47.000          145.771             11.625    1569.682131
                  22 Sep 2026 02:01:57.000          147.658             10.775    1621.756796
                  22 Sep 2026 02:02:06.282          149.294             10.000    1671.496081

Min Elevation     22 Sep 2026 01:56:27.351           45.598             10.000    1677.649059
Max Elevation     22 Sep 2026 01:59:17.195           97.472             21.538    1122.207279
Mean Elevation                                                          16.608               
Min Range         22 Sep 2026 01:59:17.498           97.600             21.538    1122.205049
Max Range         22 Sep 2026 01:56:27.351           45.598             10.000    1677.649059
Mean Range                                                                        1332.890795

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 03:30:45.735          317.111             10.000    1677.757136
                  22 Sep 2026 03:30:55.000          314.910             10.471    1646.940582
                  22 Sep 2026 03:31:05.000          312.435             10.953    1616.258078
                  22 Sep 2026 03:31:15.000          309.860             11.402    1588.405624
                  22 Sep 2026 03:31:25.000          307.189             11.814    1563.537406
                  22 Sep 2026 03:31:35.000          304.428             12.181    1541.800368
                  22 Sep 2026 03:31:45.000          301.586             12.500    1523.330656
                  22 Sep 2026 03:31:55.000          298.675             12.764    1508.249964
                  22 Sep 2026 03:32:05.000          295.705             12.969    1496.661931
                  22 Sep 2026 03:32:15.000          292.691             13.111    1488.648857
                  22 Sep 2026 03:32:25.000          289.650             13.188    1484.268861
                  22 Sep 2026 03:32:35.000          286.597             13.198    1483.553989
                  22 Sep 2026 03:32:45.000          283.549             13.142    1486.508784
                  22 Sep 2026 03:32:55.000          280.523             13.019    1493.110289
                  22 Sep 2026 03:33:05.000          277.534             12.833    1503.308843
                  22 Sep 2026 03:33:15.000          274.598             12.586    1517.029822
                  22 Sep 2026 03:33:25.000          271.728             12.283    1534.176205
                  22 Sep 2026 03:33:35.000          268.935             11.930    1554.631723
                  22 Sep 2026 03:33:45.000          266.228             11.531    1578.264382
                  22 Sep 2026 03:33:55.000          263.614             11.092    1604.930232
                  22 Sep 2026 03:34:05.000          261.099             10.618    1634.476521
                  22 Sep 2026 03:34:15.000          258.685             10.116    1666.745742
                  22 Sep 2026 03:34:17.237          258.159             10.000    1674.321211

Min Elevation     22 Sep 2026 03:30:45.735          317.111             10.000    1677.757136
Max Elevation     22 Sep 2026 03:32:31.529          287.657             13.202    1483.385962
Mean Elevation                                                          11.900               
Min Range         22 Sep 2026 03:32:31.948          287.529             13.202    1483.382754
Max Range         22 Sep 2026 03:30:45.735          317.111             10.000    1677.757136
Mean Range                                                                        1559.431183

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 13:57:01.244          158.231             10.000    1668.755729
                  22 Sep 2026 13:57:11.000          157.806             11.063    1601.052671
                  22 Sep 2026 13:57:21.000          157.328             12.220    1532.014142
                  22 Sep 2026 13:57:31.000          156.798             13.454    1463.395073
                  22 Sep 2026 13:57:41.000          156.209             14.775    1395.266852
                  22 Sep 2026 13:57:51.000          155.551             16.196    1327.714500
                  22 Sep 2026 13:58:01.000          154.810             17.732    1260.839995
                  22 Sep 2026 13:58:11.000          153.969             19.398    1194.766510
                  22 Sep 2026 13:58:21.000          153.010             21.214    1129.643878
                  22 Sep 2026 13:58:31.000          151.904             23.203    1065.655603
                  22 Sep 2026 13:58:41.000          150.616             25.392    1003.027848
                  22 Sep 2026 13:58:51.000          149.100             27.809     942.040879
                  22 Sep 2026 13:59:01.000          147.292             30.488     883.043404
                  22 Sep 2026 13:59:11.000          145.104             33.460     826.470016
                  22 Sep 2026 13:59:21.000          142.411             36.756     772.861322
                  22 Sep 2026 13:59:31.000          139.035             40.391     722.884891
                  22 Sep 2026 13:59:41.000          134.712             44.352     677.352351
                  22 Sep 2026 13:59:51.000          129.060             48.565     637.223353
                  22 Sep 2026 14:00:01.000          121.535             52.850     603.582767
                  22 Sep 2026 14:00:11.000          111.458             56.852     577.569959
                  22 Sep 2026 14:00:21.000           98.292             60.003     560.252075
                  22 Sep 2026 14:00:31.000           82.398             61.601     552.449837
                  22 Sep 2026 14:00:41.000           65.724             61.177     554.566233
                  22 Sep 2026 14:00:51.000           50.811             58.867     566.489928
                  22 Sep 2026 14:01:01.000           38.948             55.292     587.622894
                  22 Sep 2026 14:01:11.000           30.007             51.126     617.017388
                  22 Sep 2026 14:01:21.000           23.332             46.849     653.555928
                  22 Sep 2026 14:01:31.000           18.286             42.734     696.110402
                  22 Sep 2026 14:01:41.000           14.395             38.911     743.643867
                  22 Sep 2026 14:01:51.000           11.330             35.424     795.258560
                  22 Sep 2026 14:02:01.000            8.868             32.270     850.205564
                  22 Sep 2026 14:02:11.000            6.854             29.428     907.873688
                  22 Sep 2026 14:02:21.000            5.181             26.865     967.769924
                  22 Sep 2026 14:02:31.000            3.772             24.550    1029.498797
                  22 Sep 2026 14:02:41.000            2.570             22.450    1092.741990
                  22 Sep 2026 14:02:51.000            1.535             20.538    1157.244103
                  22 Sep 2026 14:03:01.000            0.636             18.788    1222.798339
                  22 Sep 2026 14:03:11.000          359.847             17.181    1289.236475
                  22 Sep 2026 14:03:21.000          359.150             15.696    1356.420765
                  22 Sep 2026 14:03:31.000          358.531             14.319    1424.237635
                  22 Sep 2026 14:03:41.000          357.978             13.037    1492.592781
                  22 Sep 2026 14:03:51.000          357.481             11.837    1561.407342
                  22 Sep 2026 14:04:01.000          357.032             10.710    1630.614910
                  22 Sep 2026 14:04:07.624          356.759             10.000    1676.646497

Min Elevation     22 Sep 2026 13:57:01.244          158.231             10.000    1668.755729
Max Elevation     22 Sep 2026 14:00:33.959           77.424             61.693     552.037709
Mean Elevation                                                          30.360               
Min Range         22 Sep 2026 14:00:33.877           77.562             61.693     552.037357
Max Range         22 Sep 2026 14:04:07.624          356.759             10.000    1676.646581
Mean Range                                                                        1028.895856

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  23 Sep 2026 03:06:23.071          344.654             10.000    1678.466424
                  23 Sep 2026 03:06:33.000          343.269             10.930    1618.564645
                  23 Sep 2026 03:06:43.000          341.756             11.901    1559.358111
                  23 Sep 2026 03:06:53.000          340.110             12.909    1501.421366
                  23 Sep 2026 03:07:03.000          338.317             13.953    1444.914646
                  23 Sep 2026 03:07:13.000          336.360             15.033    1390.019640
                  23 Sep 2026 03:07:23.000          334.221             16.147    1336.941937
                  23 Sep 2026 03:07:33.000          331.879             17.293    1285.913373
                  23 Sep 2026 03:07:43.000          329.314             18.463    1237.194012
                  23 Sep 2026 03:07:53.000          326.504             19.650    1191.073393
                  23 Sep 2026 03:08:03.000          323.428             20.841    1147.870570
                  23 Sep 2026 03:08:13.000          320.067             22.019    1107.932264
                  23 Sep 2026 03:08:23.000          316.404             23.162    1071.628390
                  23 Sep 2026 03:08:33.000          312.431             24.244    1039.344039
                  23 Sep 2026 03:08:43.000          308.152             25.233    1011.468293
                  23 Sep 2026 03:08:53.000          303.581             26.095     988.377166
                  23 Sep 2026 03:09:03.000          298.751             26.793     970.414735
                  23 Sep 2026 03:09:13.000          293.713             27.295     957.871329
                  23 Sep 2026 03:09:23.000          288.534             27.575     950.962432
                  23 Sep 2026 03:09:33.000          283.296             27.618     949.811279
                  23 Sep 2026 03:09:43.000          278.085             27.421     954.438292
                  23 Sep 2026 03:09:53.000          272.983             26.995     964.759115
                  23 Sep 2026 03:10:03.000          268.066             26.362     980.592077
                  23 Sep 2026 03:10:13.000          263.389             25.554    1001.673271
                  23 Sep 2026 03:10:23.000          258.993             24.604    1027.676578
                  23 Sep 2026 03:10:33.000          254.899             23.548    1058.235596
                  23 Sep 2026 03:10:43.000          251.115             22.420    1092.963696
                  23 Sep 2026 03:10:53.000          247.636             21.249    1131.472391
                  23 Sep 2026 03:11:03.000          244.448             20.057    1173.384310
                  23 Sep 2026 03:11:13.000          241.534             18.863    1218.342671
                  23 Sep 2026 03:11:23.000          238.872             17.682    1266.017018
                  23 Sep 2026 03:11:33.000          236.442             16.524    1316.105965
                  23 Sep 2026 03:11:43.000          234.221             15.394    1368.337839
                  23 Sep 2026 03:11:53.000          232.189             14.299    1422.469817
                  23 Sep 2026 03:12:03.000          230.327             13.239    1478.286172
                  23 Sep 2026 03:12:13.000          228.618             12.216    1535.596050
                  23 Sep 2026 03:12:23.000          227.047             11.229    1594.231015
                  23 Sep 2026 03:12:33.000          225.599             10.278    1654.042630
                  23 Sep 2026 03:12:35.995          225.187             10.000    1672.165295

Min Elevation     23 Sep 2026 03:06:23.071          344.654             10.000    1678.466424
Max Elevation     23 Sep 2026 03:09:29.780          284.984             27.631     949.550054
Mean Elevation                                                          19.361               
Min Range         23 Sep 2026 03:09:29.992          284.873             27.631     949.548786
Max Range         23 Sep 2026 03:06:23.071          344.654             10.000    1678.466424
Mean Range                                                                        1239.752252

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  23 Sep 2026 13:34:25.305          133.124             10.000    1669.712861
                  23 Sep 2026 13:34:35.000          131.691             10.896    1612.377923
                  23 Sep 2026 13:34:45.000          130.093             11.852    1554.434669
                  23 Sep 2026 13:34:55.000          128.358             12.841    1497.852675
                  23 Sep 2026 13:35:05.000          126.474             13.861    1442.800280
                  23 Sep 2026 13:35:15.000          124.422             14.913    1389.467291
                  23 Sep 2026 13:35:25.000          122.187             15.993    1338.067093
                  23 Sep 2026 13:35:35.000          119.750             17.096    1288.838477
                  23 Sep 2026 13:35:45.000          117.091             18.216    1242.046922
                  23 Sep 2026 13:35:55.000          114.192             19.341    1197.984949
                  23 Sep 2026 13:36:05.000          111.035             20.460    1156.971021
                  23 Sep 2026 13:36:15.000          107.606             21.554    1119.346392
                  23 Sep 2026 13:36:25.000          103.894             22.601    1085.469245
                  23 Sep 2026 13:36:35.000           99.899             23.575    1055.705483
                  23 Sep 2026 13:36:45.000           95.630             24.448    1030.416517
                  23 Sep 2026 13:36:55.000           91.108             25.187    1009.942423
                  23 Sep 2026 13:37:05.000           86.372             25.764     994.583968
                  23 Sep 2026 13:37:15.000           81.473             26.150     984.583269
                  23 Sep 2026 13:37:25.000           76.477             26.329     980.106327
                  23 Sep 2026 13:37:35.000           71.458             26.291     981.230053
                  23 Sep 2026 13:37:45.000           66.491             26.037     987.935808
                  23 Sep 2026 13:37:55.000           61.648             25.581    1000.111146
                  23 Sep 2026 13:38:05.000           56.990             24.945    1017.558864
                  23 Sep 2026 13:38:15.000           52.564             24.157    1040.012095
                  23 Sep 2026 13:38:25.000           48.400             23.247    1067.152752
                  23 Sep 2026 13:38:35.000           44.517             22.247    1098.630742
                  23 Sep 2026 13:38:45.000           40.918             21.183    1134.081871
                  23 Sep 2026 13:38:55.000           37.599             20.082    1173.141799
                  23 Sep 2026 13:39:05.000           34.547             18.963    1215.458598
                  23 Sep 2026 13:39:15.000           31.748             17.841    1260.699685
                  23 Sep 2026 13:39:25.000           29.182             16.730    1308.556762
                  23 Sep 2026 13:39:35.000           26.831             15.638    1358.748075
                  23 Sep 2026 13:39:45.000           24.675             14.571    1411.018890
                  23 Sep 2026 13:39:55.000           22.697             13.533    1465.140720
                  23 Sep 2026 13:40:05.000           20.880             12.527    1520.909793
                  23 Sep 2026 13:40:15.000           19.208             11.552    1578.145086
                  23 Sep 2026 13:40:25.000           17.667             10.610    1636.686186
                  23 Sep 2026 13:40:31.668           16.706             10.000    1676.374321

Min Elevation     23 Sep 2026 13:40:31.668           16.706             10.000    1676.374554
Max Elevation     23 Sep 2026 13:37:28.235           74.852             26.341     979.855955
Mean Elevation                                                          18.864               
Min Range         23 Sep 2026 13:37:27.997           74.972             26.341     979.854364
Max Range         23 Sep 2026 13:40:31.668           16.706             10.000    1676.374554
Mean Range                                                                        1252.165817

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  23 Sep 2026 15:10:21.165          255.427             10.000    1671.630316
                  23 Sep 2026 15:10:31.000          258.048             10.141    1662.539938
                  23 Sep 2026 15:10:41.000          260.739             10.238    1656.413779
                  23 Sep 2026 15:10:51.000          263.446             10.287    1653.464139
                  23 Sep 2026 15:11:01.000          266.158             10.286    1653.707262
                  23 Sep 2026 15:11:11.000          268.864             10.236    1657.140567
                  23 Sep 2026 15:11:21.000          271.552             10.138    1663.742750
                  23 Sep 2026 15:11:30.567          274.097             10.000    1672.989266

Min Elevation     23 Sep 2026 15:11:30.567          274.097             10.000    1672.989293
Max Elevation     23 Sep 2026 15:10:55.849          264.761             10.293    1653.182999
Mean Elevation                                                          10.166               
Min Range         23 Sep 2026 15:10:55.239          264.596             10.293    1653.177059
Max Range         23 Sep 2026 15:11:30.567          274.097             10.000    1672.989293
Mean Range                                                                        1661.453502

Global Statistics
-----------------
Min Elevation     18 Sep 2026 03:29:46.631          318.496             10.000    1677.862637
Max Elevation     20 Sep 2026 02:45:36.197          282.351             67.218     530.221315
Mean Elevation                                                          22.296               
Min Range         20 Sep 2026 02:45:36.272          282.192             67.218     530.221024
Max Range         20 Sep 2026 02:42:01.158            4.950             10.000    1678.610926
Mean Range                                                                        1211.717743
