                                                                         15 Sep 2026 14:40:12
Civil Air Patrol Use Only
Facility-NTUT-To-Satellite-tle-66690:  Inview Azimuth, Elevation, & Range


NTUT-To-tle-66690 - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  22 Sep 2026 02:45:52.000          343.809             25.778    1033.161286
                  22 Sep 2026 02:46:02.000          341.312             27.903     978.482652
                  22 Sep 2026 02:46:12.000          338.408             30.172     926.461680
                  22 Sep 2026 02:46:22.000          335.008             32.577     877.577971
                  22 Sep 2026 02:46:32.000          331.004             35.092     832.390830
                  22 Sep 2026 02:46:42.000          326.274             37.668     791.539446
                  22 Sep 2026 02:46:52.000          320.685             40.221     755.732278
                  22 Sep 2026 02:47:02.000          314.119             42.625     725.721281
                  22 Sep 2026 02:47:12.000          306.518             44.709     702.253338
                  22 Sep 2026 02:47:22.000          297.949             46.278     686.002999
                  22 Sep 2026 02:47:32.000          288.660             47.144     677.491557
                  22 Sep 2026 02:47:42.000          279.084             47.189     677.011666
                  22 Sep 2026 02:47:52.000          269.739             46.406     684.579931
                  22 Sep 2026 02:48:02.000          261.073             44.903     699.933981
                  22 Sep 2026 02:48:12.000          253.357             42.862     722.575425
                  22 Sep 2026 02:48:22.000          246.676             40.481     751.843100
                  22 Sep 2026 02:48:32.000          240.980             37.934     786.994445
                  22 Sep 2026 02:48:42.000          236.158             35.353     827.274949
                  22 Sep 2026 02:48:52.000          232.077             32.824     871.969156
                  22 Sep 2026 02:49:02.000          228.611             30.403     920.428760
                  22 Sep 2026 02:49:12.000          225.652             28.115     972.084803
                  22 Sep 2026 02:49:22.000          223.108             25.973    1026.448459
                  22 Sep 2026 02:49:32.000          220.906             23.975    1083.105439
                  22 Sep 2026 02:49:42.000          218.987             22.116    1141.707441
                  22 Sep 2026 02:49:52.000          217.304             20.387    1201.962848
                  22 Sep 2026 02:50:02.000          215.817             18.777    1263.627797
                  22 Sep 2026 02:50:12.000          214.495             17.275    1326.498194
                  22 Sep 2026 02:50:22.000          213.314             15.872    1390.402845
                  22 Sep 2026 02:50:32.000          212.254             14.556    1455.197687
                  22 Sep 2026 02:50:42.000          211.296             13.321    1520.761010
                  22 Sep 2026 02:50:52.000          210.428             12.156    1586.989549
                  22 Sep 2026 02:51:02.000          209.637             11.056    1653.795596
                  22 Sep 2026 02:51:12.000          208.914             10.014    1721.103095
                  22 Sep 2026 02:51:12.141          208.904             10.000    1722.057098

Min Elevation     22 Sep 2026 02:51:12.141          208.904             10.000    1722.057103
Max Elevation     22 Sep 2026 02:47:37.531          283.366             47.273     676.225773
Mean Elevation                                                          26.454               
Min Range         22 Sep 2026 02:47:37.593          283.307             47.273     676.225614
Max Range         22 Sep 2026 02:44:02.531          357.687             10.000    1726.072803
Mean Range                                                                        1120.519451

Global Statistics
-----------------
Min Elevation     17 Sep 2026 14:48:41.161          310.506             10.000    1712.210273
Max Elevation     18 Sep 2026 02:24:15.568          100.860             71.241     537.536954
Mean Elevation                                                          22.883               
Min Range         18 Sep 2026 02:24:15.607          100.959             71.241     537.536886
Max Range         22 Sep 2026 02:44:02.531          357.687             10.000    1726.072803
Mean Range                                                                        1227.171303
