                                                                         15 Sep 2026 14:40:13
Civil Air Patrol Use Only
Facility-TASA-To-Satellite-tle-66690:  Inview Azimuth, Elevation, & Range


TASA-To-tle-66690 - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  21 Sep 2026 03:07:54.000          230.675             13.135    1531.223455
                  21 Sep 2026 03:08:04.000          229.014             12.141    1588.097905
                  21 Sep 2026 03:08:14.000          227.482             11.180    1646.260658
                  21 Sep 2026 03:08:24.000          226.066             10.252    1705.572450
                  21 Sep 2026 03:08:26.778          225.692             10.000    1722.235107

Min Elevation     21 Sep 2026 03:08:26.778          225.692             10.000    1722.235327
Max Elevation     21 Sep 2026 03:05:15.484          285.055             27.446     988.885151
Mean Elevation                                                          19.314               
Min Range         21 Sep 2026 03:05:15.596          284.999             27.446     988.884794
Max Range         21 Sep 2026 03:02:04.045          344.298             10.000    1725.426005
Mean Range                                                                        1281.949615

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  21 Sep 2026 13:32:20.185          137.509             10.000    1706.201403
                  21 Sep 2026 13:32:30.000          136.253             10.936    1645.804367
                  21 Sep 2026 13:32:40.000          134.864             11.928    1585.247696
                  21 Sep 2026 13:32:50.000          133.354             12.961    1525.805149
                  21 Sep 2026 13:33:00.000          131.709             14.036    1467.620587
                  21 Sep 2026 13:33:10.000          129.911             15.155    1410.857991
                  21 Sep 2026 13:33:20.000          127.942             16.316    1355.704143
                  21 Sep 2026 13:33:30.000          125.781             17.520    1302.371402
                  21 Sep 2026 13:33:40.000          123.407             18.762    1251.100421
                  21 Sep 2026 13:33:50.000          120.795             20.036    1202.162486
                  21 Sep 2026 13:34:00.000          117.919             21.335    1155.861144
                  21 Sep 2026 13:34:10.000          114.753             22.642    1112.532449
                  21 Sep 2026 13:34:20.000          111.275             23.940    1072.543150
                  21 Sep 2026 13:34:30.000          107.464             25.204    1036.285887
                  21 Sep 2026 13:34:40.000          103.309             26.401    1004.170324
                  21 Sep 2026 13:34:50.000           98.809             27.494     976.610361
                  21 Sep 2026 13:35:00.000           93.983             28.441     954.005008
                  21 Sep 2026 13:35:10.000           88.867             29.200     936.716662
                  21 Sep 2026 13:35:20.000           83.524             29.732     925.046385
                  21 Sep 2026 13:35:30.000           78.034             30.006     919.210347
                  21 Sep 2026 13:35:40.000           72.495             30.006     919.321098
                  21 Sep 2026 13:35:50.000           67.008             29.732     925.377096
                  21 Sep 2026 13:36:00.000           61.669             29.202     937.262977
                  21 Sep 2026 13:36:10.000           56.561             28.444     954.760168
                  21 Sep 2026 13:36:20.000           51.743             27.499     977.565845
                  21 Sep 2026 13:36:30.000           47.253             26.409    1005.316569
                  21 Sep 2026 13:36:40.000           43.108             25.215    1037.613018
                  21 Sep 2026 13:36:50.000           39.308             23.955    1074.041445
                  21 Sep 2026 13:37:00.000           35.841             22.661    1114.192893
                  21 Sep 2026 13:37:10.000           32.687             21.357    1157.675678
                  21 Sep 2026 13:37:20.000           29.822             20.062    1204.124171
                  21 Sep 2026 13:37:30.000           27.221             18.791    1253.203495
                  21 Sep 2026 13:37:40.000           24.858             17.553    1304.611279
                  21 Sep 2026 13:37:50.000           22.709             16.353    1358.077336
                  21 Sep 2026 13:38:00.000           20.751             15.194    1413.362044
                  21 Sep 2026 13:38:10.000           18.964             14.078    1470.253963
                  21 Sep 2026 13:38:20.000           17.330             13.006    1528.567133
                  21 Sep 2026 13:38:30.000           15.833             11.975    1588.138305
                  21 Sep 2026 13:38:40.000           14.456             10.985    1648.824254
                  21 Sep 2026 13:38:50.000           13.189             10.034    1710.499299
                  21 Sep 2026 13:38:50.364           13.145             10.000    1712.760210

Min Elevation     21 Sep 2026 13:38:50.364           13.145             10.000    1712.760507
Max Elevation     21 Sep 2026 13:35:35.007           75.260             30.040     918.519827
Mean Elevation                                                          20.355               
Min Range         21 Sep 2026 13:35:34.814           75.368             30.040     918.518719
Max Range         21 Sep 2026 13:38:50.364           13.145             10.000    1712.760507
Mean Range                                                                        1240.034284

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 02:44:06.206          359.160             10.000    1725.965115
                  22 Sep 2026 02:44:16.000          358.545             11.026    1659.421827
                  22 Sep 2026 02:44:26.000          357.857             12.131    1591.921872
                  22 Sep 2026 02:44:36.000          357.100             13.303    1524.941109
                  22 Sep 2026 02:44:46.000          356.262             14.548    1458.559995
                  22 Sep 2026 02:44:56.000          355.331             15.876    1392.873123
                  22 Sep 2026 02:45:06.000          354.292             17.297    1327.992291
                  22 Sep 2026 02:45:16.000          353.125             18.822    1264.050302
                  22 Sep 2026 02:45:26.000          351.807             20.462    1201.205657
                  22 Sep 2026 02:45:36.000          350.310             22.232    1139.648330
                  22 Sep 2026 02:45:46.000          348.596             24.145    1079.606802
                  22 Sep 2026 02:45:56.000          346.619             26.215    1021.356482
                  22 Sep 2026 02:46:06.000          344.320             28.454     965.229525
                  22 Sep 2026 02:46:16.000          341.624             30.870     911.625715
                  22 Sep 2026 02:46:26.000          338.434             33.461     861.023571
                  22 Sep 2026 02:46:36.000          334.629             36.212     813.989799
                  22 Sep 2026 02:46:46.000          330.058             39.081     771.183756
                  22 Sep 2026 02:46:56.000          324.543             41.988     733.351507
                  22 Sep 2026 02:47:06.000          317.899             44.800     701.303740
                  22 Sep 2026 02:47:16.000          309.985             47.321     675.867543
                  22 Sep 2026 02:47:26.000          300.789             49.301     657.813377
                  22 Sep 2026 02:47:36.000          290.555             50.483     647.760809
                  22 Sep 2026 02:47:46.000          279.825             50.682     646.084404
                  22 Sep 2026 02:47:56.000          269.318             49.863     652.848621
                  22 Sep 2026 02:48:06.000          259.672             48.161     667.795819
                  22 Sep 2026 02:48:16.000          251.248             45.814     690.392574
                  22 Sep 2026 02:48:26.000          244.121             43.085     719.916069
                  22 Sep 2026 02:48:36.000          238.186             40.192     755.550683
                  22 Sep 2026 02:48:46.000          233.267             37.293     796.472203
                  22 Sep 2026 02:48:56.000          229.180             34.486     841.904972
                  22 Sep 2026 02:49:06.000          225.763             31.827     891.153693
                  22 Sep 2026 02:49:16.000          222.883             29.340     943.615051
                  22 Sep 2026 02:49:26.000          220.434             27.031     998.776551
                  22 Sep 2026 02:49:36.000          218.334             24.894    1056.208526
                  22 Sep 2026 02:49:46.000          216.517             22.920    1115.553389
                  22 Sep 2026 02:49:56.000          214.934             21.095    1176.514519
                  22 Sep 2026 02:50:06.000          213.542             19.405    1238.846259
                  22 Sep 2026 02:50:16.000          212.312             17.836    1302.343689
                  22 Sep 2026 02:50:26.000          211.217             16.375    1366.836913
                  22 Sep 2026 02:50:36.000          210.237             15.011    1432.183572
                  22 Sep 2026 02:50:46.000          209.355             13.734    1498.264054
                  22 Sep 2026 02:50:56.000          208.557             12.534    1564.977354
                  22 Sep 2026 02:51:06.000          207.833             11.403    1632.237747
                  22 Sep 2026 02:51:16.000          207.172             10.334    1699.972078
                  22 Sep 2026 02:51:19.240          206.970             10.000    1722.010445

Min Elevation     22 Sep 2026 02:51:19.240          206.970             10.000    1722.010503
Max Elevation     22 Sep 2026 02:47:42.925          283.134             50.731     645.697722
Mean Elevation                                                          27.585               
Min Range         22 Sep 2026 02:47:42.978          283.077             50.731     645.697597
Max Range         22 Sep 2026 02:44:06.206          359.160             10.000    1725.965115
Mean Range                                                                        1100.825587

Global Statistics
-----------------
Min Elevation     20 Sep 2026 01:51:49.205          144.279             10.000    1721.453162
Max Elevation     19 Sep 2026 14:10:42.209          259.063             73.550     525.742636
Mean Elevation                                                          22.800               
Min Range         19 Sep 2026 14:10:42.143          258.869             73.550     525.742417
Max Range         22 Sep 2026 02:44:06.206          359.160             10.000    1725.965115
Mean Range                                                                        1230.059313
