                                                                         15 Sep 2026 14:40:12
Civil Air Patrol Use Only
Facility-TASA-To-Satellite-tle-66760:  Inview Azimuth, Elevation, & Range


TASA-To-tle-66760 - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  22 Sep 2026 01:54:01.000           69.300             18.295    1273.326828
                  22 Sep 2026 01:54:11.000           72.623             19.027    1243.731233
                  22 Sep 2026 01:54:21.000           76.125             19.695    1217.812642
                  22 Sep 2026 01:54:31.000           79.797             20.281    1195.814543
                  22 Sep 2026 01:54:41.000           83.618             20.771    1177.960778
                  22 Sep 2026 01:54:51.000           87.564             21.151    1164.445300
                  22 Sep 2026 01:55:01.000           91.604             21.407    1155.423239
                  22 Sep 2026 01:55:11.000           95.702             21.532    1151.002557
                  22 Sep 2026 01:55:21.000           99.818             21.522    1151.237974
                  22 Sep 2026 01:55:31.000          103.912             21.375    1156.127755
                  22 Sep 2026 01:55:41.000          107.943             21.098    1165.613931
                  22 Sep 2026 01:55:51.000          111.877             20.698    1179.585417
                  22 Sep 2026 01:56:01.000          115.682             20.190    1197.884708
                  22 Sep 2026 01:56:11.000          119.335             19.587    1220.315947
                  22 Sep 2026 01:56:21.000          122.817             18.906    1246.654418
                  22 Sep 2026 01:56:31.000          126.118             18.161    1276.656123
                  22 Sep 2026 01:56:41.000          129.232             17.368    1310.066750
                  22 Sep 2026 01:56:51.000          132.159             16.540    1346.629504
                  22 Sep 2026 01:57:01.000          134.902             15.690    1386.091471
                  22 Sep 2026 01:57:11.000          137.468             14.826    1428.208724
                  22 Sep 2026 01:57:21.000          139.864             13.958    1472.748805
                  22 Sep 2026 01:57:31.000          142.100             13.092    1519.494355
                  22 Sep 2026 01:57:41.000          144.185             12.234    1568.243343
                  22 Sep 2026 01:57:51.000          146.131             11.386    1618.809692
                  22 Sep 2026 01:58:01.000          147.947             10.553    1671.023090
                  22 Sep 2026 01:58:07.742          149.103             10.000    1707.075402

Min Elevation     22 Sep 2026 01:52:21.914           45.704             10.000    1712.955513
Max Elevation     22 Sep 2026 01:55:15.203           97.432             21.545    1150.533095
Mean Elevation                                                          16.570               
Min Range         22 Sep 2026 01:55:15.495           97.553             21.544    1150.531093
Max Range         22 Sep 2026 01:52:21.914           45.704             10.000    1712.955513
Mean Range                                                                        1366.386328

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 03:26:50.329          319.595             10.000    1713.152142
                  22 Sep 2026 03:27:00.000          317.402             10.527    1678.429781
                  22 Sep 2026 03:27:10.000          315.031             11.051    1644.986553
                  22 Sep 2026 03:27:20.000          312.555             11.547    1614.201476
                  22 Sep 2026 03:27:30.000          309.978             12.010    1586.232655
                  22 Sep 2026 03:27:40.000          307.304             12.435    1561.234396
                  22 Sep 2026 03:27:50.000          304.539             12.815    1539.353948
                  22 Sep 2026 03:28:00.000          301.692             13.145    1520.728002
                  22 Sep 2026 03:28:10.000          298.773             13.420    1505.479018
                  22 Sep 2026 03:28:20.000          295.794             13.634    1493.711634
                  22 Sep 2026 03:28:30.000          292.770             13.784    1485.509278
                  22 Sep 2026 03:28:40.000          289.717             13.868    1480.931577
                  22 Sep 2026 03:28:50.000          286.651             13.882    1480.011907
                  22 Sep 2026 03:29:00.000          283.590             13.828    1482.756404
                  22 Sep 2026 03:29:10.000          280.550             13.706    1489.143667
                  22 Sep 2026 03:29:20.000          277.547             13.518    1499.125548
                  22 Sep 2026 03:29:30.000          274.596             13.268    1512.628841
                  22 Sep 2026 03:29:40.000          271.711             12.961    1529.557808
                  22 Sep 2026 03:29:50.000          268.904             12.601    1549.797301
                  22 Sep 2026 03:30:00.000          266.183             12.194    1573.216372
                  22 Sep 2026 03:30:10.000          263.556             11.746    1599.671502
                  22 Sep 2026 03:30:20.000          261.028             11.262    1629.010836
                  22 Sep 2026 03:30:30.000          258.603             10.749    1661.077175
                  22 Sep 2026 03:30:40.000          256.282             10.212    1695.711117
                  22 Sep 2026 03:30:43.833          255.420             10.000    1709.634475

Min Elevation     22 Sep 2026 03:30:43.833          255.420             10.000    1709.634538
Max Elevation     22 Sep 2026 03:28:47.123          287.534             13.885    1479.900794
Mean Elevation                                                          12.327               
Min Range         22 Sep 2026 03:28:47.510          287.415             13.885    1479.898073
Max Range         22 Sep 2026 03:26:50.329          319.595             10.000    1713.152142
Mean Range                                                                        1569.411737

Global Statistics
-----------------
Min Elevation     19 Sep 2026 13:23:55.866           29.760             10.000    1710.864421
Max Elevation     20 Sep 2026 02:32:50.520          101.311             83.965     508.834563
Mean Elevation                                                          22.492               
Min Range         20 Sep 2026 02:32:50.585          101.844             83.965     508.834355
Max Range         20 Sep 2026 02:29:08.871           12.624             10.000    1713.587173
Mean Range                                                                        1234.525376
