                                                                         15 Sep 2026 14:40:07
Civil Air Patrol Use Only
Facility-NTUT-To-Satellite-tle-66750:  Inview Azimuth, Elevation, & Range


NTUT-To-tle-66750 - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  21 Sep 2026 02:13:09.000           40.682             25.552    1033.661482
                  21 Sep 2026 02:13:19.000           43.342             27.608     980.169598
                  21 Sep 2026 02:13:29.000           46.414             29.790     929.417217
                  21 Sep 2026 02:13:39.000           49.983             32.085     881.885206
                  21 Sep 2026 02:13:49.000           54.145             34.462     838.129013
                  21 Sep 2026 02:13:59.000           59.011             36.868     798.776251
                  21 Sep 2026 02:14:09.000           64.687             39.217     764.513344
                  21 Sep 2026 02:14:19.000           71.256             41.388     736.057402
                  21 Sep 2026 02:14:29.000           78.735             43.225     714.107560
                  21 Sep 2026 02:14:39.000           87.028             44.558     699.280687
                  21 Sep 2026 02:14:49.000           95.886             45.236     692.037758
                  21 Sep 2026 02:14:59.000          104.926             45.171     692.618779
                  21 Sep 2026 02:15:09.000          113.717             44.372     701.005247
                  21 Sep 2026 02:15:19.000          121.892             42.939     716.923302
                  21 Sep 2026 02:15:29.000          129.228             41.028     739.886064
                  21 Sep 2026 02:15:39.000          135.649             38.810     769.261132
                  21 Sep 2026 02:15:49.000          141.187             36.436     804.343914
                  21 Sep 2026 02:15:59.000          145.930             34.022     844.419625
                  21 Sep 2026 02:16:09.000          149.987             31.647     888.809409
                  21 Sep 2026 02:16:19.000          153.466             29.362     936.895828
                  21 Sep 2026 02:16:29.000          156.462             27.193     988.134436
                  21 Sep 2026 02:16:39.000          159.057             25.152    1042.055030
                  21 Sep 2026 02:16:49.000          161.319             23.242    1098.256973
                  21 Sep 2026 02:16:59.000          163.303             21.458    1156.401696
                  21 Sep 2026 02:17:09.000          165.053             19.792    1216.204326
                  21 Sep 2026 02:17:19.000          166.608             18.237    1277.425538
                  21 Sep 2026 02:17:29.000          167.995             16.782    1339.864183
                  21 Sep 2026 02:17:39.000          169.241             15.419    1403.350876
                  21 Sep 2026 02:17:49.000          170.364             14.140    1467.742566
                  21 Sep 2026 02:17:59.000          171.383             12.935    1532.918009
                  21 Sep 2026 02:18:09.000          172.309             11.797    1598.774024
                  21 Sep 2026 02:18:19.000          173.157             10.721    1665.222419
                  21 Sep 2026 02:18:26.007          173.708             10.000    1712.095252

Min Elevation     21 Sep 2026 02:11:19.228           25.457             10.000    1719.358021
Max Elevation     21 Sep 2026 02:14:53.146           99.637             45.301     691.324212
Mean Elevation                                                          26.101               
Min Range         21 Sep 2026 02:14:53.261           99.741             45.301     691.323692
Max Range         21 Sep 2026 02:11:19.228           25.457             10.000    1719.358021
Mean Range                                                                        1114.450676

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  21 Sep 2026 14:14:58.729          181.682             10.000    1705.231508
                  21 Sep 2026 14:15:08.000          182.241             10.983    1641.933961
                  21 Sep 2026 14:15:18.000          182.898             12.103    1574.068242
                  21 Sep 2026 14:15:28.000          183.619             13.292    1506.687662
                  21 Sep 2026 14:15:38.000          184.414             14.558    1439.869099
                  21 Sep 2026 14:15:48.000          185.296             15.912    1373.703253
                  21 Sep 2026 14:15:58.000          186.279             17.365    1308.297762
                  21 Sep 2026 14:16:08.000          187.382             18.929    1243.781078
                  21 Sep 2026 14:16:18.000          188.626             20.618    1180.307333
                  21 Sep 2026 14:16:28.000          190.042             22.449    1118.062387
                  21 Sep 2026 14:16:38.000          191.665             24.438    1057.271337
                  21 Sep 2026 14:16:48.000          193.542             26.604     998.207675
                  21 Sep 2026 14:16:58.000          195.734             28.963     941.204225
                  21 Sep 2026 14:17:08.000          198.321             31.530     886.665684
                  21 Sep 2026 14:17:18.000          201.407             34.312     835.082014
                  21 Sep 2026 14:17:28.000          205.130             37.300     787.040846
                  21 Sep 2026 14:17:38.000          209.670             40.459     743.235310
                  21 Sep 2026 14:17:48.000          215.250             43.709     704.461015
                  21 Sep 2026 14:17:58.000          222.131             46.905     671.594858
                  21 Sep 2026 14:18:08.000          230.549             49.818     645.543154
                  21 Sep 2026 14:18:18.000          240.595             52.136     627.158240
                  21 Sep 2026 14:18:28.000          252.014             53.517     617.127182
                  21 Sep 2026 14:18:38.000          264.081             53.710     615.858686
                  21 Sep 2026 14:18:48.000          275.791             52.678     623.405544
                  21 Sep 2026 14:18:58.000          286.300             50.618     639.453850
                  21 Sep 2026 14:19:08.000          295.212             47.860     663.384104
                  21 Sep 2026 14:19:18.000          302.536             44.731     694.378370
                  21 Sep 2026 14:19:28.000          308.483             41.489     731.534591
                  21 Sep 2026 14:19:38.000          313.314             38.302     773.960822
                  21 Sep 2026 14:19:48.000          317.265             35.266     820.834638
                  21 Sep 2026 14:19:58.000          320.531             32.429     871.432506
                  21 Sep 2026 14:20:08.000          323.261             29.804     925.137069
                  21 Sep 2026 14:20:18.000          325.568             27.390     981.431603
                  21 Sep 2026 14:20:28.000          327.539             25.173    1039.888437
                  21 Sep 2026 14:20:38.000          329.239             23.138    1100.155568
                  21 Sep 2026 14:20:48.000          330.720             21.265    1161.943781
                  21 Sep 2026 14:20:58.000          332.021             19.539    1225.015505
                  21 Sep 2026 14:21:08.000          333.172             17.942    1289.173915
                  21 Sep 2026 14:21:18.000          334.197             16.461    1354.256830
                  21 Sep 2026 14:21:28.000          335.117             15.081    1420.129037
                  21 Sep 2026 14:21:38.000          335.947             13.792    1486.677415
                  21 Sep 2026 14:21:48.000          336.700             12.583    1553.806804
                  21 Sep 2026 14:21:58.000          337.386             11.445    1621.436682
                  21 Sep 2026 14:22:08.000          338.014             10.371    1689.498534
                  21 Sep 2026 14:22:11.586          338.227             10.000    1713.997881

Min Elevation     21 Sep 2026 14:14:58.729          181.682             10.000    1705.231508
Max Elevation     21 Sep 2026 14:18:34.545          259.900             53.785     615.294988
Mean Elevation                                                          28.377               
Min Range         21 Sep 2026 14:18:34.431          259.762             53.785     615.294428
Max Range         21 Sep 2026 14:22:11.586          338.227             10.000    1713.997935
Mean Range                                                                        1080.073911

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 01:53:29.641           42.062             10.000    1718.987517
                  22 Sep 2026 01:53:39.000           43.536             10.807    1666.304580
                  22 Sep 2026 01:53:49.000           45.223             11.691    1611.266983
                  22 Sep 2026 01:53:59.000           47.039             12.598    1557.667444
                  22 Sep 2026 01:54:09.000           48.993             13.527    1505.667460
                  22 Sep 2026 01:54:19.000           51.100             14.473    1455.446213
                  22 Sep 2026 01:54:29.000           53.372             15.435    1407.201679
                  22 Sep 2026 01:54:39.000           55.823             16.406    1361.151354
                  22 Sep 2026 01:54:49.000           58.465             17.379    1317.532354
                  22 Sep 2026 01:54:59.000           61.311             18.345    1276.600648
                  22 Sep 2026 01:55:09.000           64.370             19.291    1238.629071
                  22 Sep 2026 01:55:19.000           67.650             20.204    1203.903764
                  22 Sep 2026 01:55:29.000           71.153             21.066    1172.718747
                  22 Sep 2026 01:55:39.000           74.874             21.858    1145.368275
                  22 Sep 2026 01:55:49.000           78.804             22.558    1122.137674
                  22 Sep 2026 01:55:59.000           82.921             23.147    1103.291210
                  22 Sep 2026 01:56:09.000           87.196             23.603    1089.060075
                  22 Sep 2026 01:56:19.000           91.590             23.911    1079.629760
                  22 Sep 2026 01:56:29.000           96.056             24.057    1075.128952
                  22 Sep 2026 01:56:39.000          100.544             24.036    1075.621256
                  22 Sep 2026 01:56:49.000          104.999             23.848    1081.100991
                  22 Sep 2026 01:56:59.000          109.372             23.501    1091.493397
                  22 Sep 2026 01:57:09.000          113.617             23.009    1106.659935
                  22 Sep 2026 01:57:19.000          117.696             22.388    1126.407011
                  22 Sep 2026 01:57:29.000          121.584             21.660    1150.497426
                  22 Sep 2026 01:57:39.000          125.259             20.845    1178.663003
                  22 Sep 2026 01:57:49.000          128.714             19.965    1210.616921
                  22 Sep 2026 01:57:59.000          131.946             19.037    1246.064880
                  22 Sep 2026 01:58:09.000          134.957             18.079    1284.714588
                  22 Sep 2026 01:58:19.000          137.756             17.105    1326.281988
                  22 Sep 2026 01:58:29.000          140.353             16.126    1370.497695
                  22 Sep 2026 01:58:39.000          142.760             15.151    1417.109372
                  22 Sep 2026 01:58:49.000          144.992             14.187    1465.883694
                  22 Sep 2026 01:58:59.000          147.059             13.239    1516.606951
                  22 Sep 2026 01:59:09.000          148.977             12.311    1569.084816
                  22 Sep 2026 01:59:19.000          150.757             11.404    1623.141537
                  22 Sep 2026 01:59:29.000          152.411             10.520    1678.618800
                  22 Sep 2026 01:59:35.012          153.350             10.000    1712.594397

Min Elevation     22 Sep 2026 01:53:29.641           42.062             10.000    1718.987517
Max Elevation     22 Sep 2026 01:56:32.748           97.739             24.069    1074.727254
Mean Elevation                                                          17.810               
Min Range         22 Sep 2026 01:56:33.014           97.858             24.069    1074.725461
Max Range         22 Sep 2026 01:53:29.641           42.062             10.000    1718.987517
Mean Range                                                                        1324.719801

                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km)
                  ------------------------    -------------    ---------------    -----------
                  22 Sep 2026 03:28:25.420          314.665             10.000    1718.877925
                  22 Sep 2026 03:28:35.000          312.392             10.435    1690.090762
                  22 Sep 2026 03:28:45.000          309.932             10.860    1662.688954
                  22 Sep 2026 03:28:55.000          307.385             11.249    1638.128683
                  22 Sep 2026 03:29:05.000          304.759             11.598    1616.541934
                  22 Sep 2026 03:29:15.000          302.059             11.902    1598.051268
                  22 Sep 2026 03:29:25.000          299.296             12.158    1582.766827
                  22 Sep 2026 03:29:35.000          296.479             12.360    1570.783418
                  22 Sep 2026 03:29:45.000          293.621             12.506    1562.177769
                  22 Sep 2026 03:29:55.000          290.735             12.593    1557.006214
                  22 Sep 2026 03:30:05.000          287.835             12.621    1555.302859
                  22 Sep 2026 03:30:15.000          284.935             12.587    1557.078572
                  22 Sep 2026 03:30:25.000          282.050             12.493    1562.320434
                  22 Sep 2026 03:30:35.000          279.193             12.341    1570.992292
                  22 Sep 2026 03:30:45.000          276.377             12.133    1583.035900
                  22 Sep 2026 03:30:55.000          273.615             11.872    1598.372730
                  22 Sep 2026 03:31:05.000          270.917             11.562    1616.906376
                  22 Sep 2026 03:31:15.000          268.292             11.208    1638.525262
                  22 Sep 2026 03:31:25.000          265.747             10.815    1663.105607
                  22 Sep 2026 03:31:35.000          263.287             10.386    1690.514421
                  22 Sep 2026 03:31:43.469          261.274             10.000    1715.835125

Min Elevation     22 Sep 2026 03:31:43.469          261.274             10.000    1715.835125
Max Elevation     22 Sep 2026 03:30:04.473          287.988             12.621    1555.305767
Mean Elevation                                                          11.604               
Min Range         22 Sep 2026 03:30:04.896          287.865             12.621    1555.302670
Max Range         22 Sep 2026 03:28:25.420          314.665             10.000    1718.877925
Mean Range                                                                        1616.623968

Global Statistics
-----------------
Min Elevation     22 Sep 2026 03:31:43.469          261.274             10.000    1715.835125
Max Elevation     20 Sep 2026 02:33:11.015          281.571             89.060     508.692039
Mean Elevation                                                          22.225               
Min Range         20 Sep 2026 02:33:11.080          278.146             89.058     508.691827
Max Range         20 Sep 2026 02:29:28.499           10.834             10.000    1719.457603
Mean Range                                                                        1247.126546
